timestamp	hw_id	os	log_type	condition	stack_trace
2024/05/06 22:50:52.199	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.268	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRPlugin] [XR_SESSION] XrEventDataSessionStateChanged: state XR_SESSION_STATE_SYNCHRONIZED->XR_SESSION_STATE_VISIBLE session=72218466332966913 time=167054717355200	UnityEngine.Debug:Log (object)\n OVRManager:OVRPluginLogCallback (OVRPlugin/LogLevel,intptr,int) (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2009)\n 	
2024/05/06 22:50:52.268	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRPlugin] [XR_SESSION] ... running 1 visible 1 focused 0	UnityEngine.Debug:Log (object)\n OVRManager:OVRPluginLogCallback (OVRPlugin/LogLevel,intptr,int) (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2009)\n 	
2024/05/06 22:50:52.268	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRPlugin] [XR_SESSION] XrEventDataSessionStateChanged: state XR_SESSION_STATE_VISIBLE->XR_SESSION_STATE_FOCUSED session=72218466332966913 time=167054717360299	UnityEngine.Debug:Log (object)\n OVRManager:OVRPluginLogCallback (OVRPlugin/LogLevel,intptr,int) (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2009)\n 	
2024/05/06 22:50:52.268	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRPlugin] [XR_SESSION] ... running 1 visible 1 focused 1	UnityEngine.Debug:Log (object)\n OVRManager:OVRPluginLogCallback (OVRPlugin/LogLevel,intptr,int) (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2009)\n 	
2024/05/06 22:50:52.279	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRManager] HMDMounted event	UnityEngine.Debug:Log (object)\n OVRManager:Update () (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2561)\n 	
2024/05/06 22:50:52.280	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRManager] VrFocusAcquired event	UnityEngine.Debug:Log (object)\n OVRManager:Update () (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2595)\n 	
2024/05/06 22:50:52.280	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	[OVRManager] InputFocusAcquired event	UnityEngine.Debug:Log (object)\n OVRManager:Update () (at ./Library/PackageCache/com.meta.xr.sdk.core@62.0.0/Scripts/OVRManager.cs:2629)\n 	
2024/05/06 22:50:52.284	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.308	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.322	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.335	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.350	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.365	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.379	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.394	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.408	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.408	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Error	Column count does not match the number of headers specified for this file: actual:43 != headers:3 for file:positions\ntimestamp:2024/05/06 22:50:52.408    hw_id:zKwJB6+VlTr6ZTc    os:Windows 11  (10.0.22621) 64bit (Editor)    	UnityEngine.Debug:LogError (object,UnityEngine.Object)\n VelUtils.Logger:LogRow (string,string[]) (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Logger.cs:334)\n VelUtils.Logger:LogRow (string,System.Collections.Generic.List`1<string>) (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Logger.cs:358)\n VelUtils.PlayerLogger:Update () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/PlayerLogger.cs:107)\n 	
2024/05/06 22:50:52.422	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.436	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.451	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.465	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.479	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.493	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.507	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.521	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.521	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	Loading Complete!	UnityEngine.Debug:Log (object)\n VelUtils.Interaction.WorldMouse.WorldMouseGaze:DoHoverCount () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouseGaze.cs:217)\n VelUtils.Interaction.WorldMouse.WorldMouseGaze:OnHovering (UnityEngine.EventSystems.PointerEventData) (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouseGaze.cs:118)\n VelUtils.Interaction.WorldMouse.WorldMouse:Update () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouse.cs:143)\n VelUtils.Interaction.WorldMouse.WorldMouseGaze:Update () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouseGaze.cs:180)\n 	
2024/05/06 22:50:52.535	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.549	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.563	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.577	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.591	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.605	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.619	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.632	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.646	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.661	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.661	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Error	Column count does not match the number of headers specified for this file: actual:43 != headers:3 for file:positions\ntimestamp:2024/05/06 22:50:52.661    hw_id:zKwJB6+VlTr6ZTc    os:Windows 11  (10.0.22621) 64bit (Editor)    	UnityEngine.Debug:LogError (object,UnityEngine.Object)\n VelUtils.Logger:LogRow (string,string[]) (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Logger.cs:334)\n VelUtils.Logger:LogRow (string,System.Collections.Generic.List`1<string>) (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Logger.cs:358)\n VelUtils.PlayerLogger:Update () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/PlayerLogger.cs:107)\n 	
2024/05/06 22:50:52.675	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.688	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.702	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.716	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.730	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.730	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	Loading Complete!	UnityEngine.Debug:Log (object)\n VelUtils.Interaction.WorldMouse.WorldMouseGaze:DoHoverCount () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouseGaze.cs:217)\n VelUtils.Interaction.WorldMouse.WorldMouseGaze:OnHovering (UnityEngine.EventSystems.PointerEventData) (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouseGaze.cs:118)\n VelUtils.Interaction.WorldMouse.WorldMouse:Update () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouse.cs:143)\n VelUtils.Interaction.WorldMouse.WorldMouseGaze:Update () (at C:/Users/Ethan/Documents/VelUtils/VelUtils/Runtime/Interaction/WorldMouse/WorldMouseGaze.cs:180)\n 	
2024/05/06 22:50:52.744	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.758	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.772	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.786	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.800	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.813	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.827	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.841	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.855	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.869	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
2024/05/06 22:50:52.883	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	Log	The game is in Idle State	UnityEngine.Debug:Log (object)\n LeftRightGameManager:HandleGameState () (at Assets/Scripts/LeftRightGameManager.cs:127)\n LeftRightGameManager:Update () (at Assets/Scripts/LeftRightGameManager.cs:120)\n 	
